,Number of Users,Number of months in operation,Company Type,Number of Founders,Revenue,Monthly User Growth,Customer Retention Rate,Profit Margin,Customer Aquisition Cost,Monthly Unit Churn,Monthly Burn Rate,Major Rival,Number of News Articles,Number of Founded Organizations,Number of Portfolio Companies,Number of Investments_x,Number of Partner Investments,Number of Lead Investments_x,Number of Exits_x,Number of Events_x,Success
12929,3,2,1,1,22952.698141992776,41.01086422312861,29.801155800836828,15.61740551406563,0.030494343244254485,4.950121772562468,4.068853149902978,0.0,0,1,0,0,0,0,0,0,0
12930,3,12,1,1,11812.8919130555,79.105789405868,87.2308341769761,5.553863530018477,4.793452549056138,3.4336234452263423,4.168699097825599,0.0,0,1,0,0,0,0,0,0,1
12931,0,3,1,3,6540.737741690234,190.3120411668395,49.22327444481988,-4.1212850778540355,6.628682691886838,4.62326084460068,3.341752848529206,0.0,0,1,0,0,0,0,0,0,1
12932,0,3,1,3,5155.336687294039,42.9617675728324,69.32119093123805,-1.1837749638507375,0.292800601051314,8.800671832400445,5.152778460802596,0.0,0,1,0,0,0,0,0,0,1
12933,0,1,1,4,677.437476255438,10.953094720890853,21.31583294057531,23.468027507691545,9.666011240530086,5.4590651687411516,3.3138101998540215,1.0,1,1,0,0,0,0,0,1,0
12934,3,19,1,2,82453.86232587454,40.36011773820138,24.67750799272227,9.991615654320931,1.5367571734499397,6.596105567079526,1.4651502536064154,0.0,5,1,0,0,0,0,0,1,0
12935,9,19,1,2,77480.49156086516,47.25349448673137,38.72159764710946,-4.879146834789138,11.34322861352569,5.929049777857634,10.526482129841126,1.0,0,1,0,0,0,0,0,0,0
12936,0,0,1,2,86172.58969477311,38.242293110776025,33.20672504167665,-18.53376728775791,0.05567260454973022,11.286999960090705,6.734092999216199,1.0,4,1,1,1,0,0,0,0,0
12937,0,0,1,4,13854.14436431292,96.43988110626438,81.36940456582516,19.58487920846718,2.001319206926997,3.963850400333628,5.852796091154136,1.0,0,1,1,1,0,0,0,0,1
12938,0,0,1,4,14646.176508567167,187.00122350298494,70.40475992345489,21.361432827717138,5.718656918144186,4.666363944810699,2.3284335997359094,0.0,0,1,1,1,0,0,0,0,1
12939,0,0,1,4,8585.074977842367,81.92389714076043,50.19693013595485,-6.5950073130986375,4.905363859454987,7.188844013444472,5.6701269091112625,1.0,0,1,0,0,0,0,0,0,1
12940,0,0,1,4,14217.234901728822,40.320449759242415,70.44769214841023,16.81882915771213,7.253524863607535,2.2540114564428944,3.829318606549963,0.0,7,2,0,0,0,0,0,0,1
12941,6,3,0,1,10740.926179215661,189.94292745126916,41.688305809284174,-6.355260167151573,4.35483819973009,4.633192382107152,7.152523797548899,0.0,0,1,0,0,0,0,0,0,1
12942,0,3,0,1,10768.023330671032,45.86386398823922,52.930097732188884,23.892588045956302,6.136223371395148,3.9068890177183726,6.656390924331802,0.0,0,2,0,0,0,0,0,0,1
12943,7,15,1,1,14539.080166114196,124.98249932297719,71.36791374358413,24.86451366061595,7.977957355364891,4.25355060458551,1.8875731907138653,0.0,2,1,0,0,0,0,0,0,1
12944,0,4,0,1,9765.524882690841,99.77086031119927,48.64044879249327,20.598022535201252,8.631703310903525,5.461080265736185,3.535451165700911,0.0,2,1,0,0,0,0,0,0,1
12945,3,2,1,5,87078.34654569892,3.8505976840803022,23.978975027322498,22.75821429117788,3.663474989995264,4.700120759359843,5.874387053453218,1.0,2,1,0,0,0,0,0,0,0
12946,7,3,0,3,14593.265267507935,115.70467099112456,46.4518980580324,24.575998557420867,6.7867223735393845,2.856125715167179,5.118239036630339,0.0,0,1,0,0,0,0,0,0,1
12947,2,3,0,3,13871.567237804484,166.1285826120335,51.75168490790615,12.421165590994022,9.558849654840444,6.949037849209494,2.854149784199831,0.0,0,1,0,0,0,0,0,0,1
12948,0,5,1,4,87421.35946352797,28.184558321261452,12.446693031442681,-8.809671212218616,2.1241592631061854,5.833944240072418,7.589563660499111,0.0,7,2,0,0,0,0,0,0,0
12949,3,4,1,2,88865.99982059932,17.102793101851898,50.051723954516554,-11.749410243282403,11.01010051675202,14.598543302258618,9.41181148788355,0.0,0,1,1,1,0,0,0,0,0
12950,2,4,1,2,43431.024192817866,68.94406168407353,26.60832513025251,0.5687031555042736,5.28733811103203,8.203029941538405,4.544909996444117,0.0,0,1,0,0,0,0,0,0,0
12951,0,1,1,3,5497.100179782266,63.924954815175184,31.316687945824096,13.30786035653334,1.996961693678685,3.376247133693271,10.628754981557368,0.0,19,2,0,0,0,0,0,1,0
12952,2,2,1,2,93891.6933826561,4.139305347757672,15.278390727100737,-14.626402151503298,7.185251546908923,19.43285523374527,1.1013874138362563,1.0,2,4,2,3,0,0,0,0,0
12953,1,1,1,4,84053.12402718638,45.651475966189864,2.023034523350149,-9.420874752868883,13.703261230096702,17.317085945512996,8.186661187007125,1.0,12,1,0,0,0,0,0,0,0
12954,0,1,1,0,52798.74816597663,14.65570072925722,6.369495228687376,-5.07728232050682,7.723917490069373,18.80804840035047,5.471313971299095,0.0,1,1,0,0,0,0,0,0,0
12955,0,-1,1,4,8267.061219719651,40.44718085121904,1.365973674648464,-2.0374166560181024,4.039174045504511,13.163657116999378,10.977348093904212,1.0,0,1,0,0,0,0,0,1,0
12956,0,-1,1,4,36987.365440459354,43.57025442689865,7.349981083391137,14.861857397255989,13.85248269890221,13.3034338417031,10.3620314177608,1.0,0,1,0,0,0,0,0,0,0
12957,0,-1,1,4,18857.96345318106,42.93788270073709,30.753454011803875,8.242303745299829,1.2888430880072606,7.212822960898149,11.53159817181092,0.0,0,1,0,0,0,0,0,0,0
12958,3,5,1,4,5640.243212888663,8.46352895146591,26.312625760667604,18.548755240307877,12.785834236655619,5.695253972569725,11.038883289429638,0.0,0,1,0,0,0,0,0,1,0
12959,0,-1,1,1,5866.878005652284,181.6511904041869,41.79442494372472,8.693636316324884,2.3615477762773485,5.939071662876829,4.659271167518154,1.0,0,2,0,0,0,0,0,0,1
12960,0,0,1,3,96164.89769929873,58.507397378160945,44.56366659916899,15.325454824252652,11.086128917204539,3.379472731704627,8.946355525775063,0.0,0,1,0,0,0,0,0,0,0
12961,0,0,1,3,16724.550817565963,0.4854967726219561,29.940008527566086,-3.105671032263441,0.12706150174676134,19.103304523701055,1.3857484542078407,1.0,0,1,0,0,0,0,0,0,0
12962,0,2,1,3,80919.98107575867,21.433864597747718,11.169155509322827,-18.52830671714005,12.404792154397231,10.699707801670812,6.140999033706357,0.0,3,1,0,0,0,0,0,0,0
12963,0,5,1,1,8892.6136235634,71.59826775389291,67.2152798821686,-4.519459409860573,1.794145783048151,7.849072593660254,5.20490423888634,0.0,1,1,0,0,0,0,0,0,1
12964,0,6,1,0,71284.99267074704,58.86299333980902,36.52748631872986,22.85289160516475,7.582923459159378,11.448173959172484,11.04818893218701,0.0,4,1,0,0,0,0,0,0,0
12965,0,0,1,3,99776.0981909599,23.1210659877622,37.292298565283055,-12.508854208465497,7.549109042450046,14.7148598737008,5.558980990793431,0.0,3,1,0,0,0,0,0,0,0
12966,0,0,1,3,57246.1670868393,16.59351705986874,31.490208498017505,15.98499523134371,5.158580360551092,11.164819525498041,6.706119231434053,1.0,1,1,0,0,0,0,0,0,0
12967,0,0,1,3,56360.59541517481,45.05290057669863,10.923779438161237,-4.979988511268701,9.738217879589035,11.59922273692926,3.911940234946693,0.0,0,1,0,0,0,0,0,0,0
12968,0,10,1,3,11677.808155437076,89.27254340320965,79.99657941406159,6.046042354556626,1.8256035341079957,2.67775164368205,4.644731812584194,0.0,0,1,0,0,0,0,0,1,1
12969,3,10,1,3,8697.95126970261,159.90634403385758,66.64091432919074,25.151653967602897,9.089021669444428,8.117456112485794,4.420400156669086,0.0,5,1,0,0,0,0,0,0,1
12970,0,10,1,3,13824.097419073945,133.31893056141922,38.12106603154258,-1.6020938337210353,1.1390882460541096,3.3783012913883708,6.173977086394032,0.0,1,1,0,0,0,0,0,0,1
12971,0,1,1,2,28268.989559435864,28.666236213809746,28.05793442361803,-6.073472715183646,6.276926912217214,3.8168470534899184,3.56205541411527,1.0,2,2,0,0,0,0,0,3,0
12972,0,1,1,2,8496.978410535872,54.66614545485019,3.0436029263450814,-7.048963798432366,11.713289188349536,5.046845790711801,4.303691528816632,0.0,0,1,0,0,0,0,0,0,0
12973,2,2,1,1,11360.356539760298,104.01063672461122,83.2939612194646,-8.566991434809253,5.4848606108396245,3.7484789728276877,3.124531453960394,0.0,0,1,0,0,0,0,0,0,1
12974,0,5,0,2,7763.971780953671,10.704464788420786,1.7393963972730941,1.7948029469767093,1.0019572329487407,18.160671748218185,4.900785076332143,1.0,0,1,0,0,0,0,0,0,0
12975,0,2,1,2,89791.95130973878,12.609916715124044,53.698573560473264,-13.828675789067589,5.482245533385745,7.646507007243399,10.714174724629945,1.0,3,1,0,0,0,0,0,0,0
12976,0,5,0,2,5542.42144649273,121.35270397455284,37.15294219662789,2.4926328311424903,1.8490589011900804,2.934353955083355,1.7517220806558988,0.0,0,1,0,0,0,0,0,0,1
12977,8,6,1,1,11240.393904525652,71.39227984711343,53.239374261642766,11.302109586196064,3.5102847582489427,5.242702852937708,2.588817131202526,0.0,0,2,0,0,0,0,0,0,1
12978,0,1,1,3,7831.088406312525,56.52375134968401,9.363384048007017,6.327763275555739,9.984175622870945,6.7218071086252795,2.0102290707954698,0.0,2,2,0,0,0,0,0,0,0
12979,0,1,1,3,17167.464107056352,3.240119743370994,56.10421727190169,-2.7612409252706236,2.817276844596247,5.371118611637664,3.780894918822718,0.0,2,2,0,0,0,0,0,0,0
12980,1,-1,1,2,79683.69580437375,21.771291549160196,56.85887594744757,-1.534601775677153,6.6804191718876735,19.77799073075161,7.661622651476687,1.0,2,2,0,0,0,0,0,0,0
12981,0,-1,1,2,52713.56339442473,45.4278829044279,25.912039768078234,16.410886085928695,11.417634730389164,5.8742529242465915,10.272108504483526,1.0,2,2,0,0,0,0,0,0,0
12982,16,7,1,1,12208.524537363452,19.261813047499206,5.411976579339486,17.162988535564537,1.9489092812569124,16.673545642747264,6.579319834414976,0.0,0,1,0,0,0,0,0,1,0
12983,0,3,1,2,95454.02672389052,28.684341664603874,6.317809452666145,-19.603562015060525,0.9021127462721207,5.877653201124419,9.931084140154024,0.0,0,1,0,0,0,0,0,0,0
12984,0,3,1,2,31065.699521240185,30.960013257061195,25.19974668066252,-5.897924645151081,9.180387004399213,19.25852159262613,9.113946000410813,0.0,0,1,0,0,0,0,0,0,0
12985,4,5,1,4,10778.039906754528,75.88602955104734,84.2217402630072,28.065222592337314,2.254858318314279,5.372782524152978,1.805980594530086,0.0,0,1,0,0,0,0,0,1,1
12986,1,5,1,4,9049.514880335148,163.68138125504538,84.77371379816907,4.6682943172259606,6.62870825188029,6.59212759541521,2.348117305758261,0.0,0,1,0,0,0,0,0,1,1
12987,0,0,1,4,58331.70269510839,3.1071610117415838,39.58376019866995,12.536256045582448,8.286393711659752,19.5403813656933,10.487743543420576,0.0,0,1,0,0,0,0,0,0,0
12988,0,0,1,3,23370.377868977142,26.814339515730556,17.88312991945132,7.368879717643473,2.4469739380623374,13.61402479101778,3.4014939339200647,1.0,0,1,0,0,0,0,0,0,0
12989,0,-2,1,2,99568.2017494181,41.43063109480133,31.22712744175145,25.29157441747646,7.123912128331938,4.923326193770137,11.98732837223417,0.0,6,1,0,0,0,0,0,0,0
12990,0,0,1,3,30822.91741716405,44.10095718022053,23.533127985836334,24.831614550819324,4.393218889901076,6.4183555755707395,1.9365050863948183,1.0,0,1,0,0,0,0,0,0,0
12991,0,0,1,3,42287.72235082977,31.385039288694923,50.91841748638696,24.516981333909087,5.817882631400098,8.85649534801222,1.1806180245268325,1.0,0,1,0,0,0,0,0,1,0
12992,0,0,1,3,79787.41859911334,57.389469731440634,23.127875590032517,0.06774133456652365,13.111509162488819,17.524387412076557,8.321451430324402,1.0,0,1,0,0,0,0,0,0,0
12993,4,1,1,2,53225.23150830396,42.525379004109915,2.7021594180062714,10.15524260516403,14.17897741063724,12.492349452638775,1.0762281586223992,0.0,0,2,0,0,0,0,0,0,0
12994,0,2,1,2,38465.022769940406,0.06902246126043621,10.706816057108082,1.3209349089665317,10.080631600381926,7.251256317333138,4.232741026122807,1.0,1,1,0,0,0,0,0,0,0
12995,0,2,1,2,22347.338181658306,41.0562866012182,19.03366488910429,-14.075476706181743,3.4356690879063794,13.402102151898076,5.337657320574767,0.0,0,1,0,0,0,0,0,0,0
12996,0,0,1,4,7720.796826934389,144.2013327831076,66.29951523263267,13.9719331390584,4.771275969739603,8.915564370225376,5.737714750093387,0.0,0,1,0,0,0,0,0,0,1
12997,0,0,1,4,14177.217251816612,76.44373011380638,78.58381331810544,24.77103770542992,8.779519046743465,2.861884595852424,1.4736202848840394,0.0,0,1,0,0,0,0,0,0,1
12998,6,3,1,2,13262.341149730648,120.96213867178733,78.11261737366195,16.92670435590836,6.563960383085093,7.683405199698187,7.810901001502518,0.0,0,1,0,0,0,0,0,1,1
12999,5,3,1,2,17998.314253081604,36.06034432343291,0.2667801381008772,-18.27131291015862,7.921851115639034,19.88493427219996,9.61494867268333,0.0,1,2,0,0,0,0,0,0,0
13000,1,3,1,2,1874.4025603950165,36.87655897706517,26.594049788857724,-14.705145137631986,13.578007133534395,7.2591743413784275,5.922683942361122,1.0,2,1,0,0,0,0,0,0,0
13001,9,2,1,3,11232.407692040753,170.51372678980073,86.59068277220328,3.778306275164889,8.84465406376003,6.852410185086592,5.194441046311764,0.0,1,2,0,0,0,0,0,3,1
13002,1,2,1,3,8206.576462501847,76.97943102484342,68.94549812624503,-4.5601609614924765,3.7796115658244522,2.1080395504052154,4.095012229533742,0.0,3,3,0,0,0,0,0,0,1
13003,0,1,1,1,37330.42758000723,55.43549726294215,34.90717879253255,13.684617860477069,12.269236237600921,14.5163348372849,11.69124359880991,0.0,0,1,0,0,0,0,0,0,0
13004,0,1,1,2,8848.832498444373,196.89437736945226,62.23837084283205,18.196126262686644,0.1048380579217223,6.353850579591729,3.1196531349030687,0.0,0,2,0,0,0,0,0,0,1
13005,3,0,1,2,28147.22673882194,30.122800687950644,13.505085981338054,8.619091176941996,13.290826238650618,5.259268725182521,5.676596562490745,0.0,19,4,0,0,0,0,0,0,0
13006,0,0,1,2,32059.211791889862,59.22802420631004,1.153818973846279,-7.001730469899918,13.954762983725761,19.568066281020073,10.617597480154828,1.0,0,1,0,0,0,0,0,0,0
13007,7,9,0,6,7713.038700348161,25.570227272419324,56.46573775858405,28.038300793367803,4.117281928086295,8.36373941697553,2.896890025287794,1.0,1,1,0,0,0,0,0,1,1
13008,0,-2,1,1,29140.431438566484,63.530552331984765,50.674246785412755,29.587449317997553,4.839171966028352,17.349619056836293,10.979385749768317,0.0,0,1,0,0,0,0,0,0,0
13009,0,0,1,3,34249.829991342405,32.50020773973048,3.6635857652602533,-0.9922634164145769,9.570357946075628,7.510865074105993,5.080101249874678,1.0,0,1,0,0,0,0,0,0,0
13010,5,3,1,3,50247.41822998074,34.132854060368814,36.647002969756336,-1.489942298924202,10.695929835522,18.557104555640443,10.091649246271457,1.0,7,1,0,0,0,0,0,0,0
13011,5,3,1,3,69069.83106175701,37.24675986657486,43.51657962155179,13.23746335315463,10.437349038442377,18.715546971033383,8.276381894128646,0.0,0,1,0,0,0,0,0,0,0
13012,0,0,1,2,12683.788460070711,123.23166207157846,75.08672371193026,7.104649488403496,4.024202297913645,4.055962457370454,5.954073501678028,0.0,0,1,0,0,0,0,0,0,1
13013,0,12,0,1,8053.234915402319,104.32354345593598,57.82881398955051,10.742379058118242,1.3383456282182005,4.443120547741779,2.463303435969956,1.0,0,1,0,0,0,0,0,0,1
13014,0,1,1,4,34084.98282003143,13.920321476561062,50.26188778560098,25.648379982044688,4.010818019321726,15.164481963616607,11.972164114650578,0.0,0,1,0,0,0,0,0,0,0
13015,0,1,1,4,72720.81099962622,15.117155277408678,52.46103173163332,-11.884064027500639,7.827483496469812,15.954302982683988,9.621726773567538,1.0,3,1,1,1,0,0,0,2,0
13016,0,1,1,2,66766.1023866586,2.2527694356491104,48.83547582843971,4.431819492225422,0.20115434264954546,9.740374545595987,1.8680170639496936,1.0,3,1,1,1,0,0,0,0,0
13017,10,1,1,3,12539.392661485484,172.55438298071462,88.53253249212972,3.5334657114414405,2.267249267415732,7.178093762090862,4.2897505844970745,0.0,0,1,0,0,0,0,0,0,1
13018,2,1,1,3,9058.62438816979,185.08990721272374,54.457714548350495,10.675212607003353,9.551511193884638,7.416558525604497,4.209055277417164,0.0,0,1,0,0,0,0,0,0,1
13019,15,3,1,1,12377.096502582433,156.61880788134064,62.52621663953947,13.88415942294391,8.76251636412378,4.7575946895558054,4.929632027215192,0.0,0,1,0,0,0,0,0,1,1
13020,15,3,1,1,9961.188984777988,86.08538638463185,54.93439139630934,23.287625971097214,6.0975300915662025,8.50140312672645,6.710824480162879,0.0,3,1,0,0,0,0,0,0,1
13021,0,1,1,1,5739.184592528812,11.574479655909352,11.555825017680938,15.997589731004055,12.989630242257801,11.756133857736549,2.311883394773284,1.0,9,1,1,1,0,0,0,0,0
13022,0,0,1,3,42783.49365744901,8.451678053452827,15.595332231799272,17.30147398642376,14.500151203204705,18.811031936309682,6.151201125822031,1.0,0,1,0,0,0,0,0,0,0
13023,0,0,1,2,28019.015364351184,12.618036982126947,24.977354375417704,-5.305692249325199,0.31256814533189625,9.05670551248286,2.5310014494437008,0.0,0,1,0,0,0,0,0,0,0
13024,5,7,1,3,2950.326131947878,60.12601616898632,12.56046178070222,17.673409192242744,13.702940050573734,15.641190196687415,9.833962282355492,1.0,0,1,0,0,0,0,0,0,0
13025,2,7,1,3,13354.633466976418,15.211648885527978,53.6414169113082,20.962835038105105,3.8393855634562075,3.4393830463001773,6.564833029720736,0.0,0,1,0,0,0,0,0,0,0
13026,0,5,1,1,13306.036745520238,182.71827703106248,81.74693157026462,28.938497749909253,2.0511025902124325,2.5608694228937106,6.232684238512103,0.0,0,1,0,0,0,0,0,0,1
13027,0,1,1,4,21427.472548552672,53.587899462963215,22.00014784467337,29.784720578221666,1.5478985581151006,18.065197413609695,2.9385971457673836,1.0,6,1,0,0,0,0,0,2,0
13028,0,1,1,4,88267.28183078812,64.52415227883,51.094743199568775,-3.994333880691528,2.4229814699617624,15.707660683142208,9.015615915579321,0.0,0,1,0,0,0,0,0,0,0
13029,0,1,1,4,90762.23741710899,36.98663140337428,3.1287237163453274,-16.25122066967608,1.4581925170336707,16.11958471552491,6.539174203677254,0.0,7,1,0,0,0,0,0,0,0
13030,2,1,1,4,88329.16318193455,17.922113935142676,57.98700175014652,26.204169336798344,14.802536827979214,10.887957837564656,10.33888909263794,0.0,0,4,0,0,0,0,0,0,0
13031,0,2,1,1,66062.0499641186,62.45564928948056,47.362891093487434,-18.402643484120418,3.046547704815234,11.55479768923073,10.808229036614511,0.0,3,2,0,0,0,0,0,1,0
13032,10,13,0,2,14672.288599688765,115.35526037364932,87.09555350384262,13.405810227873264,3.8894486580242313,6.485907570624264,5.829351461581933,0.0,7,3,0,0,0,0,0,1,1
13033,1,4,0,3,7973.90953692507,142.1598610343172,65.67572902241318,14.349507204725526,6.734099270725643,5.995060924117006,2.1357437784829454,0.0,2,1,0,0,0,0,0,0,1
13034,1,4,0,3,13171.782094479866,130.03150213060906,80.37348879260587,-0.07298491112552341,0.8254771162918895,2.2736395067573105,5.067671754235519,0.0,0,1,0,0,0,0,0,0,1
13035,1,4,0,3,8297.549249441217,123.17452231177545,45.969338710989334,2.479094231125245,9.10515859622703,5.591311296592605,1.1744656547673256,1.0,3,1,0,0,0,0,0,0,1
13036,0,2,1,3,10597.427214411826,52.660996275477665,50.255200338812415,18.022086204677308,4.155437789577544,15.295705665046473,10.15206368334841,1.0,2,1,0,0,0,0,0,0,0
13037,0,-1,1,4,33988.80143822578,1.443313660935075,0.3232131702908436,-5.596558679586543,6.621940663796698,15.259767055946329,10.255876160205563,1.0,0,1,0,0,0,0,0,0,0
13038,0,-1,1,3,27605.047970316344,37.010823735837036,25.796069264114095,-5.67318605843089,6.239785482438606,17.48492759596078,1.5006786082090189,0.0,2,1,0,0,0,0,0,0,0
13039,1,15,1,1,6412.445892768971,142.39175898015878,85.18390683627595,28.14936961059425,4.153667747330737,3.9754901721284606,2.326032015458678,1.0,1,2,0,0,0,0,0,0,1
13040,0,1,1,2,64802.45282683994,13.693087897165633,4.438100045757709,1.956552382476218,8.06516471716332,9.10494971093349,1.0129531765909574,1.0,0,1,0,0,0,0,0,0,0
13041,6,1,1,2,86697.8927309696,2.934513718084706,45.3035203992895,-9.133671953197629,6.749197708094865,18.875586370304163,7.056649851844349,0.0,0,1,0,0,0,0,0,0,0
13042,4,12,0,3,18625.012627968274,31.614469203617666,23.39233468679059,-17.20554027969331,6.079257008331352,7.645436670324185,4.903012991613677,0.0,0,1,0,0,0,0,0,0,0
13043,0,2,1,1,44156.26158940108,49.446480472407444,16.13248875439436,21.091735738349314,8.643054957855849,12.290699313590158,1.788946668019588,1.0,0,1,0,0,0,0,0,0,0
13044,0,5,1,1,6709.752013527097,89.76889916486917,34.872864716790446,20.310446628351553,8.574059448638497,4.328695757794808,4.7482967370346145,0.0,3,3,0,0,0,0,0,0,1
13045,2,1,1,1,57519.6191180303,27.912747061922662,54.66768172540321,2.7249252652943774,9.811807348835263,17.183866858271244,6.348096793102238,1.0,0,1,0,0,0,0,0,0,0
13046,0,2,1,2,15947.186226155663,0.8155515650563017,24.469101594250628,-12.136258140786037,1.8987224832530063,15.848152148096425,11.678280937443253,1.0,0,1,0,0,0,0,0,0,0
13047,0,2,1,2,58300.155005868335,40.55998287137081,44.77942550217508,-10.065665501314957,7.2813840614564,5.59480973009666,4.8684681102178295,1.0,0,1,0,0,0,0,0,0,0
13048,0,8,0,3,10655.665221667625,20.645249030560482,43.29270470537148,3.8237414510029524,8.062788387686563,6.461553999003753,1.6999106993832793,0.0,0,1,0,0,0,0,0,0,1
